,price,code,CLOSE,OPEN
2017-10-12,2869.335385510348,000300.SH,2869.335385510348,2869.335385510348
2017-10-13,2872.6175626579534,000300.SH,2872.6175626579534,2872.6175626579534
2017-10-16,2887.025231061153,000300.SH,2887.025231061153,2887.025231061153
2017-10-17,2873.707866309037,000300.SH,2873.707866309037,2873.707866309037
2017-10-18,2850.702834752747,000300.SH,2850.702834752747,2850.702834752747
2017-10-19,2857.986086355722,000300.SH,2857.986086355722,2857.986086355722
2017-10-20,2830.5212572268956,000300.SH,2830.5212572268956,2830.5212572268956
2017-10-23,2844.2266833481535,000300.SH,2844.2266833481535,2844.2266833481535
2017-10-24,2794.4277933121666,000300.SH,2794.4277933121666,2794.4277933121666
2017-10-25,2827.598980840544,000300.SH,2827.598980840544,2827.598980840544
2017-10-26,2849.095134264183,000300.SH,2849.095134264183,2849.095134264183
2017-10-27,2862.2324952441995,000300.SH,2862.2324952441995,2862.2324952441995
2017-10-30,2898.675151859473,000300.SH,2898.675151859473,2898.675151859473
2017-10-31,2961.06517172402,000300.SH,2961.06517172402,2961.06517172402
2017-11-01,3005.9395981797834,000300.SH,3005.9395981797834,3005.9395981797834
2017-11-02,2945.995446788938,000300.SH,2945.995446788938,2945.995446788938
2017-11-03,2896.3007007601914,000300.SH,2896.3007007601914,2896.3007007601914
2017-11-06,2872.078649324907,000300.SH,2872.078649324907,2872.078649324907
2017-11-07,2873.9580370993312,000300.SH,2873.9580370993312,2873.9580370993312
2017-11-08,2895.0295729632685,000300.SH,2895.0295729632685,2895.0295729632685
2017-11-09,2874.811336408188,000300.SH,2874.811336408188,2874.811336408188
2017-11-10,2882.383169508524,000300.SH,2882.383169508524,2882.383169508524
2017-11-13,2860.9124337650915,000300.SH,2860.9124337650915,2860.9124337650915
2017-11-14,2842.041978162643,000300.SH,2842.041978162643,2842.041978162643
2017-11-15,2798.124520558519,000300.SH,2798.124520558519,2798.124520558519
2017-11-16,2767.126483480088,000300.SH,2767.126483480088,2767.126483480088
2017-11-17,2723.64961055667,000300.SH,2723.64961055667,2723.64961055667
2017-11-20,2691.0163192255777,000300.SH,2691.0163192255777,2691.0163192255777
2017-11-21,2725.492571061792,000300.SH,2725.492571061792,2725.492571061792
2017-11-22,2699.878191537103,000300.SH,2699.878191537103,2699.878191537103
2017-11-23,2787.4091230399945,000300.SH,2787.4091230399945,2787.4091230399945
2017-11-24,2816.2848507361773,000300.SH,2816.2848507361773,2816.2848507361773
2017-11-27,2828.2684603881157,000300.SH,2828.2684603881157,2828.2684603881157
2017-11-28,2801.6845911730543,000300.SH,2801.6845911730543,2801.6845911730543
2017-11-29,2826.748998554559,000300.SH,2826.748998554559,2826.748998554559
2017-11-30,2811.8810907774005,000300.SH,2811.8810907774005,2811.8810907774005
2017-12-01,2817.596498036264,000300.SH,2817.596498036264,2817.596498036264
2017-12-04,2906.1019850517264,000300.SH,2906.1019850517264,2906.1019850517264
2017-12-05,2912.5180992568426,000300.SH,2912.5180992568426,2912.5180992568426
2017-12-06,2958.612207634,000300.SH,2958.612207634,2958.612207634
2017-12-07,2939.105489611369,000300.SH,2939.105489611369,2939.105489611369
2017-12-08,2939.2209410208416,000300.SH,2939.2209410208416,2939.2209410208416
2017-12-11,3005.112953090499,000300.SH,3005.112953090499,3005.112953090499
2017-12-12,2989.776806570922,000300.SH,2989.776806570922,2989.776806570922
2017-12-13,3058.847710617047,000300.SH,3058.847710617047,3058.847710617047
2017-12-14,3095.655804479095,000300.SH,3095.655804479095,3095.655804479095
2017-12-15,3079.8746091495177,000300.SH,3079.8746091495177,3079.8746091495177
2017-12-18,3105.6349554958424,000300.SH,3105.6349554958424,3105.6349554958424
2017-12-19,3147.3430476340345,000300.SH,3147.3430476340345,3147.3430476340345
2017-12-20,3177.450738231447,000300.SH,3177.450738231447,3177.450738231447
2017-12-21,3124.598620602369,000300.SH,3124.598620602369,3124.598620602369
2017-12-22,3095.793235698677,000300.SH,3095.793235698677,3095.793235698677
2017-12-25,3087.3594253071747,000300.SH,3087.3594253071747,3087.3594253071747
2017-12-26,3087.068806631506,000300.SH,3087.068806631506,3087.068806631506
2017-12-27,3112.3068629693726,000300.SH,3112.3068629693726,3112.3068629693726
2017-12-28,3123.7946717403674,000300.SH,3123.7946717403674,3123.7946717403674
2017-12-29,3081.094731584641,000300.SH,3081.094731584641,3081.094731584641
2018-01-01,3094.4485916111166,000300.SH,3094.4485916111166,3094.4485916111166
2018-01-02,3120.3812007285346,000300.SH,3120.3812007285346,3120.3812007285346
2018-01-03,3145.587602554749,000300.SH,3145.587602554749,3145.587602554749
2018-01-04,3189.5539802140333,000300.SH,3189.5539802140333,3189.5539802140333
2018-01-05,3227.11368222668,000300.SH,3227.11368222668,3227.11368222668
2018-01-08,3250.5193791513448,000300.SH,3250.5193791513448,3250.5193791513448
2018-01-09,3253.052215246859,000300.SH,3253.052215246859,3253.052215246859
2018-01-10,3196.323964259103,000300.SH,3196.323964259103,3196.323964259103
2018-01-11,3211.351603759107,000300.SH,3211.351603759107,3211.351603759107
2018-01-12,3223.56064849185,000300.SH,3223.56064849185,3223.56064849185
2018-01-15,3237.809207678466,000300.SH,3237.809207678466,3237.809207678466
2018-01-16,3195.7982693551157,000300.SH,3195.7982693551157,3195.7982693551157
2018-01-17,3155.801160440711,000300.SH,3155.801160440711,3155.801160440711
2018-01-18,3195.0260219707548,000300.SH,3195.0260219707548,3195.0260219707548
2018-01-19,3199.8881489955543,000300.SH,3199.8881489955543,3199.8881489955543
2018-01-22,3228.8154479625873,000300.SH,3228.8154479625873,3228.8154479625873
2018-01-23,3235.4266191609117,000300.SH,3235.4266191609117,3235.4266191609117
2018-01-24,3240.283891562236,000300.SH,3240.283891562236,3240.283891562236
2018-01-25,3278.0864000954816,000300.SH,3278.0864000954816,3278.0864000954816
2018-01-26,3265.304813915126,000300.SH,3265.304813915126,3265.304813915126
2018-01-29,3271.083099128527,000300.SH,3271.083099128527,3271.083099128527
2018-01-30,3258.028767883555,000300.SH,3258.028767883555,3258.028767883555
2018-01-31,3244.581966403741,000300.SH,3244.581966403741,3244.581966403741
2018-02-01,3235.6807639774383,000300.SH,3235.6807639774383,3235.6807639774383
2018-02-02,3246.1270789908144,000300.SH,3246.1270789908144,3246.1270789908144
2018-02-05,3233.224870319579,000300.SH,3233.224870319579,3233.224870319579
2018-02-06,3280.249941482491,000300.SH,3280.249941482491,3280.249941482491
2018-02-07,3254.1852950184916,000300.SH,3254.1852950184916,3254.1852950184916
2018-02-08,3248.4300758623654,000300.SH,3248.4300758623654,3248.4300758623654
2018-02-09,3235.170722696221,000300.SH,3235.170722696221,3235.170722696221
2018-02-12,3290.14799162929,000300.SH,3290.14799162929,3290.14799162929
2018-02-13,3305.4406258119384,000300.SH,3305.4406258119384,3305.4406258119384
2018-02-14,3349.2666274204685,000300.SH,3349.2666274204685,3349.2666274204685
2018-02-15,3298.961437757421,000300.SH,3298.961437757421,3298.961437757421
2018-02-16,3308.851666404067,000300.SH,3308.851666404067,3308.851666404067
2018-02-19,3347.6693766162343,000300.SH,3347.6693766162343,3347.6693766162343
2018-02-20,3357.3811566613645,000300.SH,3357.3811566613645,3357.3811566613645
2018-02-21,3402.8814949340986,000300.SH,3402.8814949340986,3402.8814949340986
2018-02-22,3389.5162363887007,000300.SH,3389.5162363887007,3389.5162363887007
2018-02-23,3447.1912453724885,000300.SH,3447.1912453724885,3447.1912453724885
2018-02-26,3550.868727582961,000300.SH,3550.868727582961,3550.868727582961
2018-02-27,3545.9607987159043,000300.SH,3545.9607987159043,3545.9607987159043
2018-02-28,3529.255039873777,000300.SH,3529.255039873777,3529.255039873777
2018-03-01,3594.741736042929,000300.SH,3594.741736042929,3594.741736042929
2018-03-02,3675.577304219675,000300.SH,3675.577304219675,3675.577304219675
2018-03-05,3661.0752131794566,000300.SH,3661.0752131794566,3661.0752131794566
2018-03-06,3644.4388338691874,000300.SH,3644.4388338691874,3644.4388338691874
2018-03-07,3634.3298037811865,000300.SH,3634.3298037811865,3634.3298037811865
2018-03-08,3579.872419572026,000300.SH,3579.872419572026,3579.872419572026
2018-03-09,3539.6230400707236,000300.SH,3539.6230400707236,3539.6230400707236
2018-03-12,3497.497099456594,000300.SH,3497.497099456594,3497.497099456594
2018-03-13,3465.521229204742,000300.SH,3465.521229204742,3465.521229204742
2018-03-14,3465.011288299777,000300.SH,3465.011288299777,3465.011288299777
2018-03-15,3477.882947163954,000300.SH,3477.882947163954,3477.882947163954
2018-03-16,3544.576953728024,000300.SH,3544.576953728024,3544.576953728024
2018-03-19,3511.467421489575,000300.SH,3511.467421489575,3511.467421489575
2018-03-20,3553.860061180785,000300.SH,3553.860061180785,3553.860061180785
2018-03-21,3551.7451001234217,000300.SH,3551.7451001234217,3551.7451001234217
2018-03-22,3553.078601107934,000300.SH,3553.078601107934,3553.078601107934
2018-03-23,3584.3041564421083,000300.SH,3584.3041564421083,3584.3041564421083
2018-03-26,3544.746359125459,000300.SH,3544.746359125459,3544.746359125459
2018-03-27,3560.897979701527,000300.SH,3560.897979701527,3560.897979701527
2018-03-28,3572.546903568148,000300.SH,3572.546903568148,3572.546903568148
2018-03-29,3596.957616434995,000300.SH,3596.957616434995,3596.957616434995
2018-03-30,3614.2096062760784,000300.SH,3614.2096062760784,3614.2096062760784
2018-04-02,3719.316858959978,000300.SH,3719.316858959978,3719.316858959978
2018-04-03,3701.7328143620084,000300.SH,3701.7328143620084,3701.7328143620084
2018-04-04,3679.9416647673693,000300.SH,3679.9416647673693,3679.9416647673693
2018-04-05,3654.4376494282255,000300.SH,3654.4376494282255,3654.4376494282255
2018-04-06,3632.1312766957476,000300.SH,3632.1312766957476,3632.1312766957476
2018-04-09,3607.0970696018762,000300.SH,3607.0970696018762,3607.0970696018762
2018-04-10,3658.6042566913975,000300.SH,3658.6042566913975,3658.6042566913975
2018-04-11,3728.1748621753413,000300.SH,3728.1748621753413,3728.1748621753413
2018-04-12,3711.8074704322025,000300.SH,3711.8074704322025,3711.8074704322025
2018-04-13,3677.6819861615936,000300.SH,3677.6819861615936,3677.6819861615936
2018-04-16,3699.177950123126,000300.SH,3699.177950123126,3699.177950123126
2018-04-17,3680.91782877255,000300.SH,3680.91782877255,3680.91782877255
2018-04-18,3710.029087481462,000300.SH,3710.029087481462,3710.029087481462
2018-04-19,3724.7061206459102,000300.SH,3724.7061206459102,3724.7061206459102
2018-04-20,3666.4597798732216,000300.SH,3666.4597798732216,3666.4597798732216
2018-04-23,3732.891414828489,000300.SH,3732.891414828489,3732.891414828489
2018-04-24,3825.0268430596047,000300.SH,3825.0268430596047,3825.0268430596047
2018-04-25,3806.261729160752,000300.SH,3806.261729160752,3806.261729160752
2018-04-26,3790.1993337533077,000300.SH,3790.1993337533077,3790.1993337533077
2018-04-27,3805.8598101679463,000300.SH,3805.8598101679463,3805.8598101679463
2018-04-30,3826.001700095775,000300.SH,3826.001700095775,3826.001700095775
2018-05-01,3860.7789221274843,000300.SH,3860.7789221274843,3860.7789221274843
2018-05-02,3957.901026515838,000300.SH,3957.901026515838,3957.901026515838
2018-05-03,3961.0147787420055,000300.SH,3961.0147787420055,3961.0147787420055
2018-05-04,3927.2796072673145,000300.SH,3927.2796072673145,3927.2796072673145
2018-05-07,3864.420418050898,000300.SH,3864.420418050898,3864.420418050898
2018-05-08,3828.9788889720044,000300.SH,3828.9788889720044,3828.9788889720044
2018-05-09,3828.460631160606,000300.SH,3828.460631160606,3828.460631160606
2018-05-10,3913.661477252229,000300.SH,3913.661477252229,3913.661477252229
2018-05-11,3899.3693769456286,000300.SH,3899.3693769456286,3899.3693769456286
2018-05-14,3912.702070142453,000300.SH,3912.702070142453,3912.702070142453
2018-05-15,3916.928368317963,000300.SH,3916.928368317963,3916.928368317963
2018-05-16,3975.2808210100857,000300.SH,3975.2808210100857,3975.2808210100857
2018-05-17,4103.950624176658,000300.SH,4103.950624176658,4103.950624176658
2018-05-18,4089.6160640607723,000300.SH,4089.6160640607723,4089.6160640607723
2018-05-21,4067.032873768083,000300.SH,4067.032873768083,4067.032873768083
2018-05-22,4122.257741682655,000300.SH,4122.257741682655,4122.257741682655
2018-05-23,4165.730534492128,000300.SH,4165.730534492128,4165.730534492128
2018-05-24,4267.722781823644,000300.SH,4267.722781823644,4267.722781823644
2018-05-25,4312.357966758665,000300.SH,4312.357966758665,4312.357966758665
2018-05-28,4301.027929461101,000300.SH,4301.027929461101,4301.027929461101
2018-05-29,4335.205117293048,000300.SH,4335.205117293048,4335.205117293048
2018-05-30,4399.729772016265,000300.SH,4399.729772016265,4399.729772016265
2018-05-31,4452.78453882737,000300.SH,4452.78453882737,4452.78453882737
2018-06-01,4488.442630217242,000300.SH,4488.442630217242,4488.442630217242
2018-06-04,4552.104607815167,000300.SH,4552.104607815167,4552.104607815167
2018-06-05,4625.038785526127,000300.SH,4625.038785526127,4625.038785526127
2018-06-06,4712.610746637671,000300.SH,4712.610746637671,4712.610746637671
2018-06-07,4761.97967501495,000300.SH,4761.97967501495,4761.97967501495
2018-06-08,4761.170300340347,000300.SH,4761.170300340347,4761.170300340347
2018-06-11,4774.054685707285,000300.SH,4774.054685707285,4774.054685707285
2018-06-12,4846.470581801565,000300.SH,4846.470581801565,4846.470581801565
2018-06-13,4810.935574225601,000300.SH,4810.935574225601,4810.935574225601
2018-06-14,4826.041234549566,000300.SH,4826.041234549566,4826.041234549566
2018-06-15,4799.667200342757,000300.SH,4799.667200342757,4799.667200342757
2018-06-18,4795.4826277053935,000300.SH,4795.4826277053935,4795.4826277053935
2018-06-19,4870.624210863212,000300.SH,4870.624210863212,4870.624210863212
2018-06-20,4885.3080463133765,000300.SH,4885.3080463133765,4885.3080463133765
2018-06-21,4885.609715584179,000300.SH,4885.609715584179,4885.609715584179
2018-06-22,4794.124291067844,000300.SH,4794.124291067844,4794.124291067844
2018-06-25,4832.843047876205,000300.SH,4832.843047876205,4832.843047876205
2018-06-26,4875.6127197726755,000300.SH,4875.6127197726755,4875.6127197726755
2018-06-27,5023.481955525408,000300.SH,5023.481955525408,5023.481955525408
2018-06-28,5007.939748420679,000300.SH,5007.939748420679,5007.939748420679
2018-06-29,5018.922036513086,000300.SH,5018.922036513086,5018.922036513086
2018-07-02,5033.838353395757,000300.SH,5033.838353395757,5033.838353395757
2018-07-03,5144.351466789265,000300.SH,5144.351466789265,5144.351466789265
2018-07-04,5141.942004327349,000300.SH,5141.942004327349,5141.942004327349
2018-07-05,5158.279386774799,000300.SH,5158.279386774799,5158.279386774799
2018-07-06,5199.850773615466,000300.SH,5199.850773615466,5199.850773615466
2018-07-09,5212.631888427352,000300.SH,5212.631888427352,5212.631888427352
2018-07-10,5177.479445502918,000300.SH,5177.479445502918,5177.479445502918
2018-07-11,5184.318805027796,000300.SH,5184.318805027796,5184.318805027796
2018-07-12,5256.8410843935435,000300.SH,5256.8410843935435,5256.8410843935435
2018-07-13,5184.160041694672,000300.SH,5184.160041694672,5184.160041694672
2018-07-16,5183.9269781801395,000300.SH,5183.9269781801395,5183.9269781801395
2018-07-17,5129.817842698789,000300.SH,5129.817842698789,5129.817842698789
2018-07-18,5206.822605347894,000300.SH,5206.822605347894,5206.822605347894
2018-07-19,5097.713729638259,000300.SH,5097.713729638259,5097.713729638259
2018-07-20,5043.332966593264,000300.SH,5043.332966593264,5043.332966593264
2018-07-23,5062.525572239218,000300.SH,5062.525572239218,5062.525572239218
2018-07-24,5173.752682597967,000300.SH,5173.752682597967,5173.752682597967
2018-07-25,5173.573424339937,000300.SH,5173.573424339937,5173.573424339937
2018-07-26,5128.235632404408,000300.SH,5128.235632404408,5128.235632404408
2018-07-27,5259.308564131191,000300.SH,5259.308564131191,5259.308564131191
2018-07-30,5151.219334333198,000300.SH,5151.219334333198,5151.219334333198
2018-07-31,4966.3740973446065,000300.SH,4966.3740973446065,4966.3740973446065
2018-08-01,4984.578002396952,000300.SH,4984.578002396952,4984.578002396952
2018-08-02,4942.11030716331,000300.SH,4942.11030716331,4942.11030716331
2018-08-03,4857.447244308973,000300.SH,4857.447244308973,4857.447244308973
2018-08-06,4899.7858829897905,000300.SH,4899.7858829897905,4899.7858829897905
2018-08-07,4917.233748315925,000300.SH,4917.233748315925,4917.233748315925
2018-08-08,4874.411798251992,000300.SH,4874.411798251992,4874.411798251992
2018-08-09,4778.426253752589,000300.SH,4778.426253752589,4778.426253752589
2018-08-10,4828.363327532771,000300.SH,4828.363327532771,4828.363327532771
2018-08-13,4874.498699088711,000300.SH,4874.498699088711,4874.498699088711
2018-08-14,4867.356365370761,000300.SH,4867.356365370761,4867.356365370761
2018-08-15,4991.1044849775735,000300.SH,4991.1044849775735,4991.1044849775735
2018-08-16,4917.393047922652,000300.SH,4917.393047922652,4917.393047922652
2018-08-17,4796.432949119047,000300.SH,4796.432949119047,4796.432949119047
2018-08-20,4732.200409461518,000300.SH,4732.200409461518,4732.200409461518
2018-08-21,4720.069336610653,000300.SH,4720.069336610653,4720.069336610653
2018-08-22,4732.148509424568,000300.SH,4732.148509424568,4732.148509424568
2018-08-23,4713.045698257443,000300.SH,4713.045698257443,4713.045698257443
2018-08-24,4731.081704914252,000300.SH,4731.081704914252,4731.081704914252
2018-08-27,4647.38645109065,000300.SH,4647.38645109065,4647.38645109065
2018-08-28,4733.290359931082,000300.SH,4733.290359931082,4733.290359931082
2018-08-29,4730.723008900799,000300.SH,4730.723008900799,4730.723008900799
2018-08-30,4803.030117359944,000300.SH,4803.030117359944,4803.030117359944
2018-08-31,4828.943874847398,000300.SH,4828.943874847398,4828.943874847398
2018-09-03,4858.596411794887,000300.SH,4858.596411794887,4858.596411794887
2018-09-04,4896.0666579313,000300.SH,4896.0666579313,4896.0666579313
2018-09-05,4925.778948245701,000300.SH,4925.778948245701,4925.778948245701
2018-09-06,4968.1153141161285,000300.SH,4968.1153141161285,4968.1153141161285
2018-09-07,5059.419670772771,000300.SH,5059.419670772771,5059.419670772771
2018-09-10,5076.92504511495,000300.SH,5076.92504511495,5076.92504511495
2018-09-11,5124.82361693531,000300.SH,5124.82361693531,5124.82361693531
2018-09-12,5118.160113953013,000300.SH,5118.160113953013,5118.160113953013
2018-09-13,5215.878027356201,000300.SH,5215.878027356201,5215.878027356201
2018-09-14,5169.3121466888715,000300.SH,5169.3121466888715,5169.3121466888715
2018-09-17,5295.132098666836,000300.SH,5295.132098666836,5295.132098666836
2018-09-18,5297.879906447706,000300.SH,5297.879906447706,5297.879906447706
2018-09-19,5184.342752557524,000300.SH,5184.342752557524,5184.342752557524
2018-09-20,5181.17698531426,000300.SH,5181.17698531426,5181.17698531426
2018-09-21,5125.669228830353,000300.SH,5125.669228830353,5125.669228830353
2018-09-24,5179.473351541768,000300.SH,5179.473351541768,5179.473351541768
2018-09-25,5131.3643147739485,000300.SH,5131.3643147739485,5131.3643147739485
2018-09-26,5091.039622097989,000300.SH,5091.039622097989,5091.039622097989
2018-09-27,4950.776726632312,000300.SH,4950.776726632312,4950.776726632312
2018-09-28,4902.332242226805,000300.SH,4902.332242226805,4902.332242226805
2018-10-01,4723.677154809373,000300.SH,4723.677154809373,4723.677154809373
2018-10-02,4585.547916093349,000300.SH,4585.547916093349,4585.547916093349
2018-10-03,4629.278171220061,000300.SH,4629.278171220061,4629.278171220061
2018-10-04,4688.0355546785795,000300.SH,4688.0355546785795,4688.0355546785795
2018-10-05,4720.389280511928,000300.SH,4720.389280511928,4720.389280511928
2018-10-08,4650.556061869484,000300.SH,4650.556061869484,4650.556061869484
2018-10-09,4637.97044105535,000300.SH,4637.97044105535,4637.97044105535
2018-10-10,4633.013449728054,000300.SH,4633.013449728054,4633.013449728054
2018-10-11,4553.169946276477,000300.SH,4553.169946276477,4553.169946276477
2018-10-12,4643.019075981554,000300.SH,4643.019075981554,4643.019075981554
2018-10-15,4707.916229216403,000300.SH,4707.916229216403,4707.916229216403
2018-10-16,4693.987923260746,000300.SH,4693.987923260746,4693.987923260746
2018-10-17,4690.942623567821,000300.SH,4690.942623567821,4690.942623567821
2018-10-18,4700.761638501659,000300.SH,4700.761638501659,4700.761638501659
2018-10-19,4566.335336825933,000300.SH,4566.335336825933,4566.335336825933
2018-10-22,4535.133078110325,000300.SH,4535.133078110325,4535.133078110325
2018-10-23,4483.937897538648,000300.SH,4483.937897538648,4483.937897538648
2018-10-24,4411.843140162137,000300.SH,4411.843140162137,4411.843140162137
2018-10-25,4384.666045592302,000300.SH,4384.666045592302,4384.666045592302
2018-10-26,4492.380527542363,000300.SH,4492.380527542363,4492.380527542363
2018-10-29,4541.198559834128,000300.SH,4541.198559834128,4541.198559834128
2018-10-30,4503.307503226249,000300.SH,4503.307503226249,4503.307503226249
2018-10-31,4534.216636715769,000300.SH,4534.216636715769,4534.216636715769
2018-11-01,4624.730115494197,000300.SH,4624.730115494197,4624.730115494197
2018-11-02,4691.776317743783,000300.SH,4691.776317743783,4691.776317743783
2018-11-05,4697.531137878532,000300.SH,4697.531137878532,4697.531137878532
2018-11-06,4651.007621599779,000300.SH,4651.007621599779,4651.007621599779
2018-11-07,4689.767157701833,000300.SH,4689.767157701833,4689.767157701833
2018-11-08,4715.21220071872,000300.SH,4715.21220071872,4715.21220071872
2018-11-09,4772.58734855891,000300.SH,4772.58734855891,4772.58734855891
2018-11-12,4816.056735667991,000300.SH,4816.056735667991,4816.056735667991
2018-11-13,4886.684585636685,000300.SH,4886.684585636685,4886.684585636685
2018-11-14,4851.631795167389,000300.SH,4851.631795167389,4851.631795167389
2018-11-15,4935.109701052616,000300.SH,4935.109701052616,4935.109701052616
2018-11-16,4951.9583588661635,000300.SH,4951.9583588661635,4951.9583588661635
2018-11-19,5096.347236525464,000300.SH,5096.347236525464,5096.347236525464
2018-11-20,5050.329707261191,000300.SH,5050.329707261191,5050.329707261191
2018-11-21,5175.72072922256,000300.SH,5175.72072922256,5175.72072922256
2018-11-22,5197.849029754535,000300.SH,5197.849029754535,5197.849029754535
2018-11-23,5144.5897391028175,000300.SH,5144.5897391028175,5144.5897391028175
2018-11-26,5099.577326919262,000300.SH,5099.577326919262,5099.577326919262
2018-11-27,5068.325883333264,000300.SH,5068.325883333264,5068.325883333264
2018-11-28,5092.382657576593,000300.SH,5092.382657576593,5092.382657576593
2018-11-29,5127.67619569383,000300.SH,5127.67619569383,5127.67619569383
2018-11-30,5085.689254775861,000300.SH,5085.689254775861,5085.689254775861
2018-12-03,5076.570639522262,000300.SH,5076.570639522262,5076.570639522262
2018-12-04,5222.425613892517,000300.SH,5222.425613892517,5222.425613892517
2018-12-05,5367.708416781827,000300.SH,5367.708416781827,5367.708416781827
2018-12-06,5412.148141081823,000300.SH,5412.148141081823,5412.148141081823
2018-12-07,5414.510745068714,000300.SH,5414.510745068714,5414.510745068714
2018-12-10,5419.9228177233845,000300.SH,5419.9228177233845,5419.9228177233845
2018-12-11,5463.849188008949,000300.SH,5463.849188008949,5463.849188008949
2018-12-12,5384.344271444791,000300.SH,5384.344271444791,5384.344271444791
2018-12-13,5353.989684584937,000300.SH,5353.989684584937,5353.989684584937
2018-12-14,5223.426209826638,000300.SH,5223.426209826638,5223.426209826638
2018-12-17,5239.789462836097,000300.SH,5239.789462836097,5239.789462836097
2018-12-18,5286.127210726173,000300.SH,5286.127210726173,5286.127210726173
2018-12-19,5249.246974162803,000300.SH,5249.246974162803,5249.246974162803
2018-12-20,5359.742183158992,000300.SH,5359.742183158992,5359.742183158992
2018-12-21,5268.415563318147,000300.SH,5268.415563318147,5268.415563318147
2018-12-24,5143.46785823596,000300.SH,5143.46785823596,5143.46785823596
2018-12-25,5147.124756547312,000300.SH,5147.124756547312,5147.124756547312
2018-12-26,5223.625632808326,000300.SH,5223.625632808326,5223.625632808326
2018-12-27,5357.615610556986,000300.SH,5357.615610556986,5357.615610556986
2018-12-28,5326.275058294051,000300.SH,5326.275058294051,5326.275058294051
2018-12-31,5406.271991028953,000300.SH,5406.271991028953,5406.271991028953
2019-01-01,5405.272059473037,000300.SH,5405.272059473037,5405.272059473037
2019-01-02,5387.313501782214,000300.SH,5387.313501782214,5387.313501782214
2019-01-03,5449.666681991534,000300.SH,5449.666681991534,5449.666681991534
2019-01-04,5501.21126080038,000300.SH,5501.21126080038,5501.21126080038
2019-01-07,5379.753060508316,000300.SH,5379.753060508316,5379.753060508316
2019-01-08,5484.07427607176,000300.SH,5484.07427607176,5484.07427607176
2019-01-09,5604.271046206065,000300.SH,5604.271046206065,5604.271046206065
2019-01-10,5555.6502038835615,000300.SH,5555.6502038835615,5555.6502038835615
2019-01-11,5580.464116277918,000300.SH,5580.464116277918,5580.464116277918
2019-01-14,5618.510980432577,000300.SH,5618.510980432577,5618.510980432577
2019-01-15,5638.167124021447,000300.SH,5638.167124021447,5638.167124021447
2019-01-16,5591.653971228272,000300.SH,5591.653971228272,5591.653971228272
2019-01-17,5531.2968236515235,000300.SH,5531.2968236515235,5531.2968236515235
2019-01-18,5520.110867909061,000300.SH,5520.110867909061,5520.110867909061
2019-01-21,5604.403879995576,000300.SH,5604.403879995576,5604.403879995576
2019-01-22,5649.748756571167,000300.SH,5649.748756571167,5649.748756571167
2019-01-23,5619.749099945264,000300.SH,5619.749099945264,5619.749099945264
2019-01-24,5672.952758053144,000300.SH,5672.952758053144,5672.952758053144
2019-01-25,5453.327934506342,000300.SH,5453.327934506342,5453.327934506342
2019-01-28,5534.261848678355,000300.SH,5534.261848678355,5534.261848678355
2019-01-29,5383.438634615326,000300.SH,5383.438634615326,5383.438634615326
2019-01-30,5334.986913950122,000300.SH,5334.986913950122,5334.986913950122
2019-01-31,5232.903273922916,000300.SH,5232.903273922916,5232.903273922916
2019-02-01,5115.169873115247,000300.SH,5115.169873115247,5115.169873115247
2019-02-04,5196.367322207657,000300.SH,5196.367322207657,5196.367322207657
2019-02-05,5160.616520682781,000300.SH,5160.616520682781,5160.616520682781
2019-02-06,5180.904007071942,000300.SH,5180.904007071942,5180.904007071942
2019-02-07,5174.796084081369,000300.SH,5174.796084081369,5174.796084081369
2019-02-08,5205.783100349338,000300.SH,5205.783100349338,5205.783100349338
2019-02-11,5209.774191927657,000300.SH,5209.774191927657,5209.774191927657
2019-02-12,5113.746336848924,000300.SH,5113.746336848924,5113.746336848924
2019-02-13,5175.2823650682185,000300.SH,5175.2823650682185,5175.2823650682185
2019-02-14,5139.472606702975,000300.SH,5139.472606702975,5139.472606702975
2019-02-15,5020.536388431921,000300.SH,5020.536388431921,5020.536388431921
2019-02-18,4975.573364628337,000300.SH,4975.573364628337,4975.573364628337
2019-02-19,5076.931121359878,000300.SH,5076.931121359878,5076.931121359878
2019-02-20,5146.031423640031,000300.SH,5146.031423640031,5146.031423640031
2019-02-21,5127.012830714823,000300.SH,5127.012830714823,5127.012830714823
2019-02-22,5102.335080144642,000300.SH,5102.335080144642,5102.335080144642
2019-02-25,5080.201186171643,000300.SH,5080.201186171643,5080.201186171643
2019-02-26,5212.588062694598,000300.SH,5212.588062694598,5212.588062694598
2019-02-27,5251.11258173119,000300.SH,5251.11258173119,5251.11258173119
2019-02-28,5284.289816660019,000300.SH,5284.289816660019,5284.289816660019
2019-03-01,5355.921949716815,000300.SH,5355.921949716815,5355.921949716815
2019-03-04,5378.577711959016,000300.SH,5378.577711959016,5378.577711959016
2019-03-05,5364.812776542225,000300.SH,5364.812776542225,5364.812776542225
2019-03-06,5352.484009922073,000300.SH,5352.484009922073,5352.484009922073
2019-03-07,5348.174759186547,000300.SH,5348.174759186547,5348.174759186547
2019-03-08,5346.651944475585,000300.SH,5346.651944475585,5346.651944475585
2019-03-11,5391.184593177916,000300.SH,5391.184593177916,5391.184593177916
2019-03-12,5398.982368262902,000300.SH,5398.982368262902,5398.982368262902
2019-03-13,5444.728851088323,000300.SH,5444.728851088323,5444.728851088323
